/scratch/02875/docking/ligands/Enamine-All-mol2/output/1708/Z56843429_2.mol2,-13.0
/scratch/02875/docking/ligands/Enamine-All-mol2/output/140/Z306806562_1.mol2,-12.9
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1685/Z301830622_2.mol2,-12.9
/scratch/02875/docking/ligands/Enamine-All-mol2/output/568/Z2360385708_2.mol2,-12.8
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1050/Z18301962_1.mol2,-12.7
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1315/Z27274495_1.mol2,-12.7
/scratch/02875/docking/ligands/Enamine-All-mol2/output/5/Z826865944_1.mol2,-12.7
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1409/Z30536215_1.mol2,-12.6
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1685/Z169649692_2.mol2,-12.6
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1708/Z56843429_4.mol2,-12.6
/scratch/02875/docking/ligands/Enamine-All-mol2/output/2009/Z108548794_1.mol2,-12.6
/scratch/02875/docking/ligands/Enamine-All-mol2/output/64/Z229385442_1.mol2,-12.6
/scratch/02875/docking/ligands/Enamine-All-mol2/output/654/Z3713600506_1.mol2,-12.6
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1050/Z18302193_1.mol2,-12.5
/scratch/02875/docking/ligands/Enamine-All-mol2/output/140/Z312645506_1.mol2,-12.5
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1422/Z92141261_1.mol2,-12.5
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1685/Z169649692_1.mol2,-12.5
/scratch/02875/docking/ligands/Enamine-All-mol2/output/171/Z297063454_1.mol2,-12.5
/scratch/02875/docking/ligands/Enamine-All-mol2/output/174/Z220533790_2.mol2,-12.5
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1795/Z140099110_2.mol2,-12.5
/scratch/02875/docking/ligands/Enamine-All-mol2/output/242/Z236706162_1.mol2,-12.5
/scratch/02875/docking/ligands/Enamine-All-mol2/output/545/Z2472759376_1.mol2,-12.5
/scratch/02875/docking/ligands/Enamine-All-mol2/output/737/Z3006590589_1.mol2,-12.5
/scratch/02875/docking/ligands/Enamine-All-mol2/output/893/Z14678867_1.mol2,-12.5
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1063/Z18449756_2.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1111/Z19179594_1.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1111/Z19179594_2.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1239/Z25183677_1.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1390/Z29845201_2.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1685/Z231260022_1.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1782/Z73446909_1.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1818/Z217617620_1.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1892/Z89403279_1.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/2015/Z110100908_3.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/22/Z131515308_1.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/501/Z1744574905_1.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/642/Z18301045_1.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/7/Z324843100_1.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/939/Z16392845_1.mol2,-12.4
/scratch/02875/docking/ligands/Enamine-All-mol2/output/140/Z306807690_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1409/Z30517250_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1529/Z46238088_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1574/Z385024368_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1588/Z62742126_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1689/Z2160826451_2.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1692/Z56765892_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1693/Z56755036_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1694/Z56756581_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1704/Z56840834_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1716/Z56968344_2.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1776/Z109454274_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1782/Z73446656_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/2015/Z110096242_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/2028/Z1170443301_2.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/281/Z288857324_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/54/Z151597632_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/54/Z151598228_2.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/687/Z2968932638_1.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/886/Z14078479_2.mol2,-12.3
/scratch/02875/docking/ligands/Enamine-All-mol2/output/100/Z2193902469_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/100/Z2193902469_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1051/Z18315595_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1085/Z18745351_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1111/Z19178940_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1111/Z19178940_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1125/Z19595392_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1223/Z24623633_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1239/Z25132564_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1247/Z25372599_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1322/Z27520322_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1323/Z27543479_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1382/Z29404046_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1384/Z29484488_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1384/Z29513047_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1497/Z44831595_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/150/Z872972268_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1614/Z237503150_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1635/Z169648440_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1685/Z73446833_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1689/Z2160826451_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1893/Z89522821_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/1937/Z95899883_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/2013/Z109734356_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/2015/Z110096242_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/2015/Z110100908_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/2018/Z110100428_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/2020/Z109734606_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/2028/Z1166028525_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/223/Z1165554591_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/289/Z297594642_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/3/Z118342952_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/355/Z406362870_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/394/Z2161442917_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/41/Z306793664_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/458/Z1317692886_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/48/Z131279370_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/49/Z131480174_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/529/Z19713347_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/633/Z2416025459_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/646/Z4176437479_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/662/Z3476996152_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/700/Z2608012015_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/861/Z749458844_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/898/Z730536724_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/901/Z15470476_2.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/981/Z306812480_1.mol2,-12.2
/scratch/02875/docking/ligands/Enamine-All-mol2/output/994/Z71170002_1.mol2,-12.2
