Z2968930076-t1,-13.2
Z131792492-t1,-12.7
Z30517250-t1,-12.7
Z131279370-t1,-12.4
Z131792300-t1,-12.4
Z18315595-t1,-12.3
Z15566385-t1,-12.2
Z56780896-t1,-12.2
Z85921022-t1,-12.2
Z87613909-t1,-12.2
Z104204150-t1,-12.1
Z1169067740-t1,-12.1
Z57984414-t1,-12.1
Z605898084-t1,-12.1
Z1157726322-t1,-12.0
Z1157795768-t1,-12.0
Z1169067825-t1,-12.0
Z131309962-t1,-12.0
Z154660670-t1,-12.0
Z1744574905-t1,-12.0
Z19111819-t1,-12.0
Z297595476-t1,-12.0
Z451450592-t1,-12.0
Z56763758-t1,-12.0
Z56773108-t1,-12.0
Z56787786-t1,-12.0
Z82229522-t1,-12.0
Z1157726325-t1,-11.9
Z1169067712-t1,-11.9
Z1169067809-t1,-11.9
Z1170274254-t1,-11.9
Z131396032-t1,-11.9
Z131814480-t1,-11.9
Z14678867-t1,-11.9
Z18816975-t1,-11.9
Z18816992-t1,-11.9
Z18935060-t1,-11.9
Z27331855-t1,-11.9
Z29404046-t1,-11.9
Z44831449-t1,-11.9
Z53797832-t1,-11.9
Z652728376-t1,-11.9
Z73446909-t1,-11.9
Z87634424-t1,-11.9
Z110097170-t1,-11.8
Z1157726318-t1,-11.8
Z1157834192-t1,-11.8
Z1157836555-t1,-11.8
Z131264174-t1,-11.8
Z131322910-t1,-11.8
Z152417762-t1,-11.8
Z169649692-t1,-11.8
Z18614841-t1,-11.8
Z18702441-t1,-11.8
Z19550273-t1,-11.8
Z220533790-t1,-11.8
Z236706162-t1,-11.8
Z28011515-t1,-11.8
Z286255292-t1,-11.8
Z297066880-t1,-11.8
Z31097682-t1,-11.8
Z451450568-t1,-11.8
Z56773107-t1,-11.8
Z767056950-t1,-11.8
Z96789670-t1,-11.8
Z109454274-t1,-11.7
Z109741360-t1,-11.7
Z110101508-t1,-11.7
Z1101912578-t1,-11.7
Z1157836554-t1,-11.7
Z1170274255-t1,-11.7
Z1170274278-t1,-11.7
Z1170274286-t1,-11.7
Z118342952-t1,-11.7
Z131503328-t1,-11.7
Z131649532-t1,-11.7
Z14674967-t1,-11.7
Z15505564-t1,-11.7
Z1650187729-t1,-11.7
Z18792881-t1,-11.7
Z18817153-t1,-11.7
Z19041696-t1,-11.7
Z19076109-t1,-11.7
Z19801616-t1,-11.7
Z19801618-t1,-11.7
Z20258950-t1,-11.7
Z238148606-t1,-11.7
Z24866265-t1,-11.7
Z25221420-t1,-11.7
Z26765335-t1,-11.7
Z26794787-t1,-11.7
