Z56768422-t1,-11.1
Z2968930076-t1,-11.0
Z20173209-t1,-10.9
Z19112004-t1,-10.8
Z56815649-t1,-10.8
Z276849848-t1,-10.7
Z2968930079-t1,-10.7
Z2968932949-t1,-10.7
Z301832552-t1,-10.7
Z3243783971-t1,-10.6
Z51847234-t1,-10.6
Z51960241-t1,-10.6
Z104204150-t1,-10.5
Z224728392-t1,-10.5
Z29903625-t1,-10.5
Z30085339-t1,-10.5
Z319325884-t1,-10.5
Z3952171658-t1,-10.5
Z45569759-t1,-10.5
Z57035553-t1,-10.5
Z730730678-t1,-10.5
Z109041870-t1,-10.4
Z17077893-t1,-10.4
Z19594916-t1,-10.4
Z238714090-t1,-10.4
Z28155318-t1,-10.4
Z29398213-t1,-10.4
Z2968932897-t1,-10.4
Z46567482-t1,-10.4
Z48950975-t1,-10.4
Z51812457-t1,-10.4
Z52021076-t1,-10.4
Z1021114792-t1,-10.3
Z109514960-t1,-10.3
Z131264174-t1,-10.3
Z2481290032-t1,-10.3
Z28154962-t1,-10.3
Z2968931053-t1,-10.3
Z2968932953-t1,-10.3
Z2968932962-t1,-10.3
Z30414962-t1,-10.3
Z3710857058-t1,-10.3
Z51758578-t1,-10.3
Z51772639-t1,-10.3
Z56763623-t1,-10.3
Z63644854-t1,-10.3
Z109008796-t1,-10.2
Z109326200-t1,-10.2
Z110096738-t1,-10.2
Z115045924-t1,-10.2
Z143424532-t1,-10.2
Z154283636-t1,-10.2
Z1558470048-t1,-10.2
Z15909270-t1,-10.2
Z16244033-t1,-10.2
Z16392254-t1,-10.2
Z19480262-t1,-10.2
Z222970334-t1,-10.2
Z25589942-t1,-10.2
Z26762036-t1,-10.2
Z26762092-t1,-10.2
Z279556090-t1,-10.2
Z2902677383-t1,-10.2
Z2968932942-t1,-10.2
Z2968934032-t1,-10.2
Z2968934463-t1,-10.2
Z29958098-t1,-10.2
Z30844781-t1,-10.2
Z3379624417-t1,-10.2
Z44831449-t1,-10.2
Z49639347-t1,-10.2
Z51820875-t1,-10.2
Z51821375-t1,-10.2
Z51844506-t1,-10.2
Z56765051-t1,-10.2
Z56781640-t1,-10.2
Z56784577-t1,-10.2
Z56792850-t1,-10.2
Z56804139-t1,-10.2
Z56903030-t1,-10.2
Z56920361-t1,-10.2
Z63670434-t1,-10.2
Z70981732-t1,-10.2
Z91051242-t1,-10.2
Z99600152-t1,-10.2
Z1015246950-t1,-10.1
Z109233452-t1,-10.1
Z109686596-t1,-10.1
Z1126748664-t1,-10.1
Z126203268-t1,-10.1
Z131263474-t1,-10.1
Z131403838-t1,-10.1
Z131925864-t1,-10.1
Z143424372-t1,-10.1
Z145079334-t1,-10.1
Z146228088-t1,-10.1
Z146271102-t1,-10.1
Z1558470020-t1,-10.1
Z1578633382-t1,-10.1
Z16337051-t1,-10.1
Z1695921458-t1,-10.1
Z18971326-t1,-10.1
Z193647430-t1,-10.1
Z195551856-t1,-10.1
Z21663404-t1,-10.1
Z220379488-t1,-10.1
Z223586150-t1,-10.1
Z223957446-t1,-10.1
Z25856977-t1,-10.1
Z26696316-t1,-10.1
Z26762113-t1,-10.1
Z26825347-t1,-10.1
Z271133290-t1,-10.1
Z27782112-t1,-10.1
Z28301508-t1,-10.1
Z2968934431-t1,-10.1
Z29972552-t1,-10.1
Z3339628819-t1,-10.1
Z339124088-t1,-10.1
Z358246688-t1,-10.1
Z366889038-t1,-10.1
Z4180934214-t1,-10.1
Z48950747-t1,-10.1
Z51820500-t1,-10.1
Z51821750-t1,-10.1
Z51822125-t1,-10.1
Z51844881-t1,-10.1
Z55857985-t1,-10.1
Z55991781-t1,-10.1
Z57009880-t1,-10.1
Z57300807-t1,-10.1
Z65931715-t1,-10.1
Z73446909-t1,-10.1
Z87646741-t1,-10.1
Z90995920-t1,-10.1
Z99239781-t1,-10.1
Z1029902498-t1,-10.0
Z1033301208-t1,-10.0
Z109042616-t1,-10.0
Z1162446048-t1,-10.0
Z1162446059-t1,-10.0
Z123560636-t1,-10.0
Z126362914-t1,-10.0
Z133820746-t1,-10.0
Z140080122-t1,-10.0
Z14078801-t1,-10.0
Z14181637-t1,-10.0
Z1492301547-t1,-10.0
Z1495056399-t1,-10.0
Z154278942-t1,-10.0
Z1558581153-t1,-10.0
Z15972367-t1,-10.0
Z1663144477-t1,-10.0
Z167047172-t1,-10.0
Z185459930-t1,-10.0
Z19111819-t1,-10.0
Z19321034-t1,-10.0
Z1945696683-t1,-10.0
Z1953782400-t1,-10.0
Z19650700-t1,-10.0
Z20173044-t1,-10.0
Z211296786-t1,-10.0
Z222991008-t1,-10.0
Z224629168-t1,-10.0
Z22563265-t1,-10.0
Z228833940-t1,-10.0
Z230666244-t1,-10.0
Z231254504-t1,-10.0
Z237515830-t1,-10.0
Z243258318-t1,-10.0
Z25488540-t1,-10.0
Z25590043-t1,-10.0
Z25731109-t1,-10.0
Z283903436-t1,-10.0
Z28486439-t1,-10.0
Z286130956-t1,-10.0
Z28777371-t1,-10.0
Z2903054525-t1,-10.0
Z29521985-t1,-10.0
Z296054192-t1,-10.0
Z2968935424-t1,-10.0
Z298187020-t1,-10.0
Z29903641-t1,-10.0
Z30414068-t1,-10.0
Z30536433-t1,-10.0
Z30725297-t1,-10.0
Z31171211-t1,-10.0
Z356917856-t1,-10.0
Z364622634-t1,-10.0
Z368981166-t1,-10.0
Z45589204-t1,-10.0
Z46593269-t1,-10.0
Z48982797-t1,-10.0
Z48985137-t1,-10.0
Z51821000-t1,-10.0
Z51854203-t1,-10.0
Z51957332-t1,-10.0
Z56767139-t1,-10.0
Z56772251-t1,-10.0
Z56777227-t1,-10.0
Z56794590-t1,-10.0
Z56799983-t1,-10.0
Z56944556-t1,-10.0
Z57991321-t1,-10.0
Z58490183-t1,-10.0
Z64839686-t1,-10.0
Z71048636-t1,-10.0
Z73467651-t1,-10.0
Z73938618-t1,-10.0
Z79383944-t1,-10.0
Z806499492-t1,-10.0
Z90886982-t1,-10.0
Z952426394-t1,-10.0
Z96092498-t1,-10.0
Z99359952-t1,-10.0
Z99495077-t1,-10.0
Z99595295-t1,-10.0
Z101177682-t1,-9.9
Z101498578-t1,-9.9
Z1041113914-t1,-9.9
Z109043032-t1,-9.9
Z109144492-t1,-9.9
Z109151360-t1,-9.9
Z109801800-t1,-9.9
Z109829574-t1,-9.9
Z109855962-t1,-9.9
Z115240672-t1,-9.9
Z1169067888-t1,-9.9
Z119833284-t1,-9.9
Z126203636-t1,-9.9
Z131272292-t1,-9.9
Z131488698-t1,-9.9
Z1362219502-t1,-9.9
Z14074858-t1,-9.9
Z14077964-t1,-9.9
Z14137822-t1,-9.9
Z15388459-t1,-9.9
Z15422252-t1,-9.9
Z154285850-t1,-9.9
Z1576075962-t1,-9.9
Z1580470181-t1,-9.9
Z16190615-t1,-9.9
Z1628103275-t1,-9.9
Z164780076-t1,-9.9
Z16828155-t1,-9.9
Z18271302-t1,-9.9
Z18483535-t1,-9.9
Z18746310-t1,-9.9
Z18746513-t1,-9.9
Z18970432-t1,-9.9
Z18976929-t1,-9.9
Z19178413-t1,-9.9
Z19355388-t1,-9.9
Z19487150-t1,-9.9
Z19801612-t1,-9.9
Z19802640-t1,-9.9
Z199706492-t1,-9.9
Z20239562-t1,-9.9
Z219956142-t1,-9.9
Z22211695-t1,-9.9
Z223592524-t1,-9.9
Z2356864560-t1,-9.9
Z237515834-t1,-9.9
Z2379111329-t1,-9.9
Z240412640-t1,-9.9
Z26762460-t1,-9.9
Z26973046-t1,-9.9
Z27542169-t1,-9.9
Z2755564126-t1,-9.9
Z27585009-t1,-9.9
Z27852950-t1,-9.9
Z27854601-t1,-9.9
Z27986877-t1,-9.9
Z28503802-t1,-9.9
Z28650439-t1,-9.9
Z2865591587-t1,-9.9
Z28777886-t1,-9.9
Z28888041-t1,-9.9
Z29389295-t1,-9.9
Z29398166-t1,-9.9
Z29584785-t1,-9.9
Z2968930071-t1,-9.9
Z2968932936-t1,-9.9
Z2968933600-t1,-9.9
Z29885548-t1,-9.9
Z3006590421-t1,-9.9
Z30413424-t1,-9.9
Z30414538-t1,-9.9
Z30575485-t1,-9.9
Z30612158-t1,-9.9
Z30815322-t1,-9.9
Z31702381-t1,-9.9
Z33396834-t1,-9.9
Z360873162-t1,-9.9
Z363398948-t1,-9.9
Z365528432-t1,-9.9
Z365853378-t1,-9.9
Z381610444-t1,-9.9
Z410095758-t1,-9.9
Z448179190-t1,-9.9
Z45586144-t1,-9.9
Z46035830-t1,-9.9
Z49678725-t1,-9.9
Z49678792-t1,-9.9
Z51751861-t1,-9.9
Z51854078-t1,-9.9
Z51957348-t1,-9.9
Z52159320-t1,-9.9
Z52525785-t1,-9.9
Z53088685-t1,-9.9
Z53088693-t1,-9.9
Z55527879-t1,-9.9
Z56756266-t1,-9.9
Z56763441-t1,-9.9
Z56874278-t1,-9.9
Z56902219-t1,-9.9
Z56903253-t1,-9.9
Z56940928-t1,-9.9
Z569413222-t1,-9.9
Z57020164-t1,-9.9
Z57050191-t1,-9.9
Z57111411-t1,-9.9
Z57244624-t1,-9.9
Z57744815-t1,-9.9
Z62866185-t1,-9.9
Z648608238-t1,-9.9
Z71021083-t1,-9.9
Z71546727-t1,-9.9
Z71577867-t1,-9.9
Z74646211-t1,-9.9
